mscript1	dataset1	taxon1	mscript2	dataset2	taxon2	count
Borowiec2015	Best108	Mnemiopsis_leiydei_	Nosenko2013	ribosomal_14615_smatrix	Mnemiopsis_leidyi	2
Borowiec2015	Best108	Mnemiopsis_leiydei_	Philippe2009	Philippe2009	Mnemiopsis_leidyi	3
Borowiec2015	Best108	Mnemiopsis_leiydei_	Philippe2009	Philippe2009	Pleurobrachia_pileus	1
Borowiec2015	Best108	Mnemiopsis_leiydei_	Ryan2013	est.opisthokonta	Mnemiopsis_leidyi	12
Borowiec2015	Best108	Mnemiopsis_leiydei_	Ryan2013	genome.opisthokonta	Mnemiopsis_leidyi	11
Borowiec2015	Best108	Mnemiopsis_leiydei_	Simion2017	supermatrix_97sp_401632pos_1719genes	Beroe	1
Borowiec2015	Best108	Mnemiopsis_leiydei_	Simion2017	supermatrix_97sp_401632pos_1719genes	Cestum_veneris	4
Borowiec2015	Best108	Mnemiopsis_leiydei_	Simion2017	supermatrix_97sp_401632pos_1719genes	Mnemiopsis_leidyi	14
Borowiec2015	Best108	Mnemiopsis_leiydei_	Whelan2017	Metazoa_full	Mnemiopsis_leidyi	2
Borowiec2015	Best108	Mnemiopsis_leiydei_	Whelan2017	Metazoa_full	Vallicula	1
Borowiec2015	Best108	Monosiga_brevicollis	Borowiec2015	Best108	Monosiga_brevicollis	94
Borowiec2015	Best108	Monosiga_brevicollis	Borowiec2015	Total1080	Monosiga_brevicollis	94
Borowiec2015	Best108	Monosiga_brevicollis	Chang2015	Chang2015	Monosiga_brevicollis	12
Borowiec2015	Best108	Monosiga_brevicollis	Hejnol2009	Hejnol2009	Monosiga_brevicollis	12
Borowiec2015	Best108	Monosiga_brevicollis	Moroz2014	ED3a	Monosiga_brevicollis	2
Borowiec2015	Best108	Monosiga_brevicollis	Moroz2014	ED3d	Monosiga_brevicollis	1
Borowiec2015	Best108	Monosiga_brevicollis	Nosenko2013	ribosomal_11057_smatrix	Monosiga_brevicollis	2
Borowiec2015	Best108	Monosiga_brevicollis	Nosenko2013	ribosomal_14615_smatrix	Monosiga_brevicollis	4
Borowiec2015	Best108	Monosiga_brevicollis	Philippe2009	Philippe2009	Monosiga_brevicollis	8
Borowiec2015	Best108	Monosiga_brevicollis	Ryan2013	est.opisthokonta	Monosiga_brevicollis	12
Borowiec2015	Best108	Monosiga_brevicollis	Ryan2013	genome.opisthokonta	Monosiga_brevicollis	9
Borowiec2015	Best108	Monosiga_brevicollis	Simion2017	supermatrix_97sp_401632pos_1719genes	Monosiga_brevicollis	10
Borowiec2015	Best108	Monosiga_brevicollis	Whelan2017	Metazoa_Choano_RCFV_strict	Monosiga_brevicolis	3
Borowiec2015	Best108	Monosiga_brevicollis	Whelan2017	Metazoa_full	Monosiga_brevicolis	4
Borowiec2015	Best108	Nematostella_vectensis	Borowiec2015	Best108	Nematostella_vectensis	97
Borowiec2015	Best108	Nematostella_vectensis	Borowiec2015	Total1080	Nematostella_vectensis	97
Borowiec2015	Best108	Nematostella_vectensis	Chang2015	Chang2015	Bolocera_tuediae	1
Borowiec2015	Best108	Nematostella_vectensis	Chang2015	Chang2015	Edwardsiella_lineata	2
Borowiec2015	Best108	Nematostella_vectensis	Chang2015	Chang2015	Exaiptasia_pallida	1
Borowiec2015	Best108	Nematostella_vectensis	Chang2015	Chang2015	Nematostella_vectensis	11
Borowiec2015	Best108	Nematostella_vectensis	Dunn2008	Dunn2008	Nematostella_vectensis	9
Borowiec2015	Best108	Nematostella_vectensis	Hejnol2009	Hejnol2009	Nematostella_vectensis	12
Borowiec2015	Best108	Nematostella_vectensis	Moroz2014	ED3a	Nematostella	2
Borowiec2015	Best108	Nematostella_vectensis	Moroz2014	ED3d	Nematostella_vectensis	1
Borowiec2015	Best108	Nematostella_vectensis	Nosenko2013	ribosomal_11057_smatrix	Nematostella_vectensis	2
Borowiec2015	Best108	Nematostella_vectensis	Nosenko2013	ribosomal_14615_smatrix	Nematostella_vectensis	4
Borowiec2015	Best108	Nematostella_vectensis	Philippe2009	Philippe2009	Nematostella_vectensis	2
Borowiec2015	Best108	Nematostella_vectensis	Ryan2013	est.opisthokonta	Nematostella_vectensis	10
Borowiec2015	Best108	Nematostella_vectensis	Ryan2013	genome.opisthokonta	Nematostella_vectensis	8
Borowiec2015	Best108	Nematostella_vectensis	Simion2017	supermatrix_97sp_401632pos_1719genes	Edwardsiella_lineata	1
Borowiec2015	Best108	Nematostella_vectensis	Simion2017	supermatrix_97sp_401632pos_1719genes	Nematostella_vectensis	16
Borowiec2015	Best108	Nematostella_vectensis	Whelan2017	Metazoa_Choano_RCFV_strict	Nematostella_vectensis	3
Borowiec2015	Best108	Nematostella_vectensis	Whelan2017	Metazoa_full	Nematostella_vectensis	4
Borowiec2015	Best108	Okopleura_dioica	Borowiec2015	Best108	Okopleura_dioica	87
Borowiec2015	Best108	Okopleura_dioica	Borowiec2015	Total1080	Okopleura_dioica	87
Borowiec2015	Best108	Pinctada_fucata	Borowiec2015	Best108	Pinctada_fucata	66
Borowiec2015	Best108	Pinctada_fucata	Borowiec2015	Total1080	Pinctada_fucata	66
Borowiec2015	Best108	Pinctada_fucata	Chang2015	Chang2015	Crassostrea_gigas	2
Borowiec2015	Best108	Pinctada_fucata	Dunn2008	Dunn2008	Crassostrea_virginica	1
Borowiec2015	Best108	Rhodnius_prolixus	Borowiec2015	Best108	Apis_mellifera	2
Borowiec2015	Best108	Rhodnius_prolixus	Borowiec2015	Best108	Danaus_plexippus	1
Borowiec2015	Best108	Rhodnius_prolixus	Borowiec2015	Best108	Rhodnius_prolixus	75
Borowiec2015	Best108	Rhodnius_prolixus	Borowiec2015	Best108	Tribolium_castaneum	2
Borowiec2015	Best108	Rhodnius_prolixus	Borowiec2015	Total1080	Apis_mellifera	2
Borowiec2015	Best108	Rhodnius_prolixus	Borowiec2015	Total1080	Danaus_plexippus	1
Borowiec2015	Best108	Rhodnius_prolixus	Borowiec2015	Total1080	Rhodnius_prolixus	75
Borowiec2015	Best108	Rhodnius_prolixus	Borowiec2015	Total1080	Tribolium_castaneum	2
Borowiec2015	Best108	Rhodnius_prolixus	Chang2015	Chang2015	Nasonia_vitripennis	1
Borowiec2015	Best108	Rhodnius_prolixus	Philippe2009	Philippe2009	Nasonia_vitripennis	1
Borowiec2015	Best108	Saccoglossus_kowalevskii	Borowiec2015	Best108	Saccoglossus_kowalevskii	91
Borowiec2015	Best108	Saccoglossus_kowalevskii	Borowiec2015	Best108	Xenopus_tropicalis	1
Borowiec2015	Best108	Saccoglossus_kowalevskii	Borowiec2015	Total1080	Saccoglossus_kowalevskii	91
Borowiec2015	Best108	Saccoglossus_kowalevskii	Borowiec2015	Total1080	Xenopus_tropicalis	1
Borowiec2015	Best108	Saccoglossus_kowalevskii	Chang2015	Chang2015	Saccoglossus_kowalevskii	10
Borowiec2015	Best108	Saccoglossus_kowalevskii	Dunn2008	Dunn2008	Saccoglossus_kowalevskii	5
Borowiec2015	Best108	Saccoglossus_kowalevskii	Hejnol2009	Hejnol2009	Saccoglossus_kowalevskii	2
Borowiec2015	Best108	Saccoglossus_kowalevskii	Moroz2014	ED3a	Saccoglossus	1
Borowiec2015	Best108	Saccoglossus_kowalevskii	Moroz2014	ED3d	Saccoglossus_kowalevskii	1
Borowiec2015	Best108	Saccoglossus_kowalevskii	Nosenko2013	nonribosomal_9187_smatrix	Saccoglossus_kowalevskii	1
Borowiec2015	Best108	Saccoglossus_kowalevskii	Nosenko2013	ribosomal_11057_smatrix	Saccoglossus_kowalevskii	2
Borowiec2015	Best108	Saccoglossus_kowalevskii	Nosenko2013	ribosomal_14615_smatrix	Saccoglossus_kowalevskii	3
Borowiec2015	Best108	Saccoglossus_kowalevskii	Philippe2009	Philippe2009	Saccoglossus_kowalevskii	2
Borowiec2015	Best108	Saccoglossus_kowalevskii	Ryan2013	est.opisthokonta	Saccoglossus_kowalevskii	7
Borowiec2015	Best108	Saccoglossus_kowalevskii	Simion2017	supermatrix_97sp_401632pos_1719genes	Saccoglossus_kowalevskii	11
Borowiec2015	Best108	Salpingoeca_rosetta	Borowiec2015	Best108	Salpingoeca_rosetta	96
Borowiec2015	Best108	Salpingoeca_rosetta	Borowiec2015	Total1080	Salpingoeca_rosetta	96
Borowiec2015	Best108	Salpingoeca_rosetta	Chang2015	Chang2015	Salpingoeca_sp	12
Borowiec2015	Best108	Salpingoeca_rosetta	Moroz2014	ED3d	Salpingoeca_rosetta	1
Borowiec2015	Best108	Salpingoeca_rosetta	Nosenko2013	ribosomal_11057_smatrix	Proterospongia_sp.	2
Borowiec2015	Best108	Salpingoeca_rosetta	Nosenko2013	ribosomal_14615_smatrix	Proterospongia_sp.	3
Borowiec2015	Best108	Salpingoeca_rosetta	Ryan2013	est.opisthokonta	Salpingoeca_rosetta	9
Borowiec2015	Best108	Salpingoeca_rosetta	Ryan2013	genome.opisthokonta	Salpingoeca_rosetta	11
Borowiec2015	Best108	Salpingoeca_rosetta	Simion2017	supermatrix_97sp_401632pos_1719genes	Salpingoeca_rosetta	12
Borowiec2015	Best108	Salpingoeca_rosetta	Whelan2017	Metazoa_Choano_RCFV_strict	Salpingoeca_rosetta	3
Borowiec2015	Best108	Salpingoeca_rosetta	Whelan2017	Metazoa_full	Salpingoeca_rosetta	4
Borowiec2015	Best108	Strigamia_maritima	Borowiec2015	Best108	Strigamia_maritima	86
Borowiec2015	Best108	Strigamia_maritima	Borowiec2015	Total1080	Strigamia_maritima	86
Borowiec2015	Best108	Strigamia_maritima	Chang2015	Chang2015	Strigamia_maritima	10
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Borowiec2015	Best108	Strongylocentrotus_purpuratus	92
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Borowiec2015	Total1080	Strongylocentrotus_purpuratus	92
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Chang2015	Chang2015	Strongylocentrotus_purpuratus	8
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Dunn2008	Dunn2008	Strongylocentrotus_purpuratus	4
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Hejnol2009	Hejnol2009	Strongylocentrotus_purpuratus	8
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Moroz2014	ED3a	Strongylocentrotus	2
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Moroz2014	ED3d	Strongylocentrotus_purpuratus	1
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Nosenko2013	ribosomal_14615_smatrix	Strongylocentrotus_purpuratus	2
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Philippe2009	Philippe2009	Strongylocentrotus_purpuratus	3
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Ryan2013	est.opisthokonta	Strongylocentrotus_purpuratus	5
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Ryan2013	genome.opisthokonta	Strongylocentrotus_purpuratus	4
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Simion2017	supermatrix_97sp_401632pos_1719genes	Strongylocentrotus_purpuratus	8
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Whelan2017	Metazoa_Choano_RCFV_strict	Strongylocentrotus_purpatus	2
Borowiec2015	Best108	Strongylocentrotus_purpuratus	Whelan2017	Metazoa_full	Strongylocentrotus_purpatus	3
Borowiec2015	Best108	Takifugu	Borowiec2015	Best108	Anolis_carolinensis	3
Borowiec2015	Best108	Takifugu	Borowiec2015	Best108	Gallus_gallus	3
Borowiec2015	Best108	Takifugu	Borowiec2015	Best108	Gasterosteus_aculeatus	13
Borowiec2015	Best108	Takifugu	Borowiec2015	Best108	Homo_sapiens	4
Borowiec2015	Best108	Takifugu	Borowiec2015	Best108	Latimeria_chalumnae	4
Borowiec2015	Best108	Takifugu	Borowiec2015	Best108	Takifugu	100
Borowiec2015	Best108	Takifugu	Borowiec2015	Best108	Xenopus_tropicalis	2
Borowiec2015	Best108	Takifugu	Borowiec2015	Total1080	Anolis_carolinensis	3
Borowiec2015	Best108	Takifugu	Borowiec2015	Total1080	Gallus_gallus	3
Borowiec2015	Best108	Takifugu	Borowiec2015	Total1080	Gasterosteus_aculeatus	13
Borowiec2015	Best108	Takifugu	Borowiec2015	Total1080	Homo_sapiens	4
Borowiec2015	Best108	Takifugu	Borowiec2015	Total1080	Latimeria_chalumnae	4
Borowiec2015	Best108	Takifugu	Borowiec2015	Total1080	Takifugu	100
Borowiec2015	Best108	Takifugu	Borowiec2015	Total1080	Xenopus_tropicalis	2
Borowiec2015	Best108	Takifugu	Dunn2008	Dunn2008	Gallus_gallus	1
Borowiec2015	Best108	Takifugu	Nosenko2013	ribosomal_11057_smatrix	Danio_rerio	1
Borowiec2015	Best108	Takifugu	Philippe2009	Philippe2009	Danio_rerio	1
Borowiec2015	Best108	Tetranychus_urticae	Borowiec2015	Best108	Tetranychus_urticae	89
Borowiec2015	Best108	Tetranychus_urticae	Borowiec2015	Total1080	Tetranychus_urticae	89
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Best108	Apis_mellifera	2
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Best108	Bombus_terrestris	1
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Best108	Danaus_plexippus	1
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Best108	Rhodnius_prolixus	1
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Best108	Tribolium_castaneum	99
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Total1080	Apis_mellifera	2
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Total1080	Bombus_terrestris	1
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Total1080	Danaus_plexippus	1
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Total1080	Rhodnius_prolixus	1
Borowiec2015	Best108	Tribolium_castaneum	Borowiec2015	Total1080	Tribolium_castaneum	99
Borowiec2015	Best108	Tribolium_castaneum	Simion2017	supermatrix_97sp_401632pos_1719genes	Tribolium_castaneum	12
Borowiec2015	Best108	Trichoplax_adhaerens	Borowiec2015	Best108	Trichoplax_adhaerens	98
Borowiec2015	Best108	Trichoplax_adhaerens	Borowiec2015	Total1080	Trichoplax_adhaerens	98
Borowiec2015	Best108	Trichoplax_adhaerens	Chang2015	Chang2015	Trichoplax_adhaerens	13
Borowiec2015	Best108	Trichoplax_adhaerens	Hejnol2009	Hejnol2009	Trichoplax_adhaerens	14
Borowiec2015	Best108	Trichoplax_adhaerens	Moroz2014	ED3a	Trichoplax	2
Borowiec2015	Best108	Trichoplax_adhaerens	Moroz2014	ED3d	Trichoplax_adhaerans	1
Borowiec2015	Best108	Trichoplax_adhaerens	Nosenko2013	ribosomal_11057_smatrix	Trichoplax_H4	1
Borowiec2015	Best108	Trichoplax_adhaerens	Nosenko2013	ribosomal_11057_smatrix	Trichoplax_adhaerens	3
Borowiec2015	Best108	Trichoplax_adhaerens	Nosenko2013	ribosomal_14615_smatrix	Trichoplax_H4	1
Borowiec2015	Best108	Trichoplax_adhaerens	Nosenko2013	ribosomal_14615_smatrix	Trichoplax_adhaerens	4
Borowiec2015	Best108	Trichoplax_adhaerens	Philippe2009	Philippe2009	Trichoplax_adhaerens	8
Borowiec2015	Best108	Trichoplax_adhaerens	Ryan2013	est.opisthokonta	Trichoplax_adhaerens	11
Borowiec2015	Best108	Trichoplax_adhaerens	Ryan2013	genome.opisthokonta	Trichoplax_adhaerens	8
Borowiec2015	Best108	Trichoplax_adhaerens	Simion2017	supermatrix_97sp_401632pos_1719genes	Trichoplax_adhaerens	16
Borowiec2015	Best108	Trichoplax_adhaerens	Whelan2017	Metazoa_Choano_RCFV_strict	Trichoplax_adhaerens	3
Borowiec2015	Best108	Trichoplax_adhaerens	Whelan2017	Metazoa_full	Trichoplax_adhaerens	4
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Best108	Anolis_carolinensis	5
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Best108	Gallus_gallus	1
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Best108	Gasterosteus_aculeatus	1
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Best108	Homo_sapiens	4
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Best108	Latimeria_chalumnae	2
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Best108	Saccoglossus_kowalevskii	1
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Best108	Takifugu	1
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Best108	Xenopus_tropicalis	97
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Total1080	Anolis_carolinensis	5
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Total1080	Gallus_gallus	1
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Total1080	Gasterosteus_aculeatus	1
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Total1080	Homo_sapiens	4
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Total1080	Latimeria_chalumnae	2
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Total1080	Saccoglossus_kowalevskii	1
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Total1080	Takifugu	1
Borowiec2015	Best108	Xenopus_tropicalis	Borowiec2015	Total1080	Xenopus_tropicalis	97
Borowiec2015	Best108	Xenopus_tropicalis	Chang2015	Chang2015	Latimeria_menadoensis	1
Borowiec2015	Best108	Xenopus_tropicalis	Dunn2008	Dunn2008	Gallus_gallus	1
Borowiec2015	Best108	Xenopus_tropicalis	Ryan2013	est.opisthokonta	Gallus_gallus	1
Borowiec2015	Best108	Xenopus_tropicalis	Simion2017	supermatrix_97sp_401632pos_1719genes	Homo_sapiens	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Best108	Acropora_digitifera	86
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Acropora_digitifera	725
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Anolis_carolinensis	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Apis_mellifera	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Bombus_terrestris	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Branchiostoma_floridae	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Daphnia_magna	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Gallus_gallus	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Gasterosteus_aculeatus	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Homo_sapiens	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Latimeria_chalumnae	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Nematostella_vectensis	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Saccoglossus_kowalevskii	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Tribolium_castaneum	1
Borowiec2015	Total1080	Acropora_digitifera	Borowiec2015	Total1080	Xenopus_tropicalis	1
Borowiec2015	Total1080	Acropora_digitifera	Chang2015	Chang2015	Acropora_cervicornis	13
Borowiec2015	Total1080	Acropora_digitifera	Chang2015	Chang2015	Orbicella_faveolata	4
Borowiec2015	Total1080	Acropora_digitifera	Chang2015	Chang2015	Pocillopora_damicornis	2
Borowiec2015	Total1080	Acropora_digitifera	Chang2015	Chang2015	Porites_australiensis	2
Borowiec2015	Total1080	Acropora_digitifera	Dunn2008	Dunn2008	Acropora_millepora	8
Borowiec2015	Total1080	Acropora_digitifera	Hejnol2009	Hejnol2009	Acropora_millepora	19
Borowiec2015	Total1080	Acropora_digitifera	Moroz2014	ED3a	Acropora	2
Borowiec2015	Total1080	Acropora_digitifera	Moroz2014	ED3a	Branchiostoma	1
Borowiec2015	Total1080	Acropora_digitifera	Moroz2014	ED3a	Daphnia	1
Borowiec2015	Total1080	Acropora_digitifera	Moroz2014	ED3a	Homo	1
Borowiec2015	Total1080	Acropora_digitifera	Moroz2014	ED3a	Nematostella	1
Borowiec2015	Total1080	Acropora_digitifera	Moroz2014	ED3a	Porites_astreoides	1
Borowiec2015	Total1080	Acropora_digitifera	Moroz2014	ED3a	Saccoglossus	1
Borowiec2015	Total1080	Acropora_digitifera	Moroz2014	ED3d	Acropora_digitifera	3
Borowiec2015	Total1080	Acropora_digitifera	Nosenko2013	nonribosomal_9187_smatrix	Acropora_hyacinthus	1
Borowiec2015	Total1080	Acropora_digitifera	Nosenko2013	nonribosomal_9187_smatrix	Acropora_millepora	1
Borowiec2015	Total1080	Acropora_digitifera	Nosenko2013	ribosomal_11057_smatrix	Acropora_hyacinthus	5
Borowiec2015	Total1080	Acropora_digitifera	Nosenko2013	ribosomal_11057_smatrix	Acropora_millepora	5
Borowiec2015	Total1080	Acropora_digitifera	Nosenko2013	ribosomal_11057_smatrix	Acropora_palmate	1
Borowiec2015	Total1080	Acropora_digitifera	Nosenko2013	ribosomal_14615_smatrix	Acropora_hyacinthus	5
Borowiec2015	Total1080	Acropora_digitifera	Nosenko2013	ribosomal_14615_smatrix	Acropora_millepora	5
Borowiec2015	Total1080	Acropora_digitifera	Nosenko2013	ribosomal_14615_smatrix	Acropora_palmate	1
Borowiec2015	Total1080	Acropora_digitifera	Philippe2009	Philippe2009	Acropora_millepora	5
Borowiec2015	Total1080	Acropora_digitifera	Ryan2013	est.opisthokonta	Acropora_millepora	22
Borowiec2015	Total1080	Acropora_digitifera	Ryan2013	est.opisthokonta	Acropora_palmata	18
Borowiec2015	Total1080	Acropora_digitifera	Ryan2013	est.opisthokonta	Orbicella_faveolata	1
Borowiec2015	Total1080	Acropora_digitifera	Simion2017	supermatrix_97sp_401632pos_1719genes	Orbicella_faveolata	2
Borowiec2015	Total1080	Acropora_digitifera	Simion2017	supermatrix_97sp_401632pos_1719genes	Porites_australiensis	3
Borowiec2015	Total1080	Acropora_digitifera	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Acropora_digitifera	1
Borowiec2015	Total1080	Acropora_digitifera	Whelan2015	Dataset1_FullData	Acropora_digitifera	1
Borowiec2015	Total1080	Acropora_digitifera	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Acropora_digitifera	1
Borowiec2015	Total1080	Acropora_digitifera	Whelan2017	Metazoa_Choano_RCFV_strict	Acropora_digitifera	3
Borowiec2015	Total1080	Acropora_digitifera	Whelan2017	Metazoa_full	Acropora_digitifera	5
Borowiec2015	Total1080	Acyrthosiphon_pisum	Borowiec2015	Best108	Acyrthosiphon_pisum	99
Borowiec2015	Total1080	Acyrthosiphon_pisum	Borowiec2015	Total1080	Acyrthosiphon_pisum	903
Borowiec2015	Total1080	Acyrthosiphon_pisum	Chang2015	Chang2015	Nasonia_vitripennis	1
Borowiec2015	Total1080	Acyrthosiphon_pisum	Nosenko2013	ribosomal_14615_smatrix	Nasonia_vitripennis	1
Borowiec2015	Total1080	Acyrthosiphon_pisum	Philippe2009	Philippe2009	Nasonia_vitripennis	1
Borowiec2015	Total1080	Amphimedon_queenslandica	Borowiec2015	Best108	Amphimedon_queenslandica	95
Borowiec2015	Total1080	Amphimedon_queenslandica	Borowiec2015	Total1080	Amphimedon_queenslandica	862
Borowiec2015	Total1080	Amphimedon_queenslandica	Chang2015	Chang2015	Amphimedon_queenslandica	21
Borowiec2015	Total1080	Amphimedon_queenslandica	Hejnol2009	Hejnol2009	Amphimedon_queenslandica	38
Borowiec2015	Total1080	Amphimedon_queenslandica	Moroz2014	ED3a	Amphimedon	1
Borowiec2015	Total1080	Amphimedon_queenslandica	Nosenko2013	ribosomal_11057_smatrix	Amphimedon_queenslandica	7
Borowiec2015	Total1080	Amphimedon_queenslandica	Nosenko2013	ribosomal_14615_smatrix	Amphimedon_queenslandica	10
Borowiec2015	Total1080	Amphimedon_queenslandica	Philippe2009	Philippe2009	Reniera_sp	15
Borowiec2015	Total1080	Amphimedon_queenslandica	Ryan2013	est.opisthokonta	Amphimedon_queenslandica	48
Borowiec2015	Total1080	Amphimedon_queenslandica	Ryan2013	genome.opisthokonta	Amphimedon_queenslandica	26
Borowiec2015	Total1080	Amphimedon_queenslandica	Simion2017	supermatrix_97sp_401632pos_1719genes	Amphimedon_queenslandica	28
Borowiec2015	Total1080	Amphimedon_queenslandica	Whelan2015	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned	Amphimedon_queenslandica	2
Borowiec2015	Total1080	Amphimedon_queenslandica	Whelan2015	Dataset1_FullData	Amphimedon_queenslandica	2
Borowiec2015	Total1080	Amphimedon_queenslandica	Whelan2015	Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa	Amphimedon_queenslandica	2
Borowiec2015	Total1080	Amphimedon_queenslandica	Whelan2017	Metazoa_Choano_RCFV_strict	Amphimedon_queenslandica	5
Borowiec2015	Total1080	Amphimedon_queenslandica	Whelan2017	Metazoa_full	Amphimedon_queenslandica	7
Borowiec2015	Total1080	Anolis_carolinensis	Borowiec2015	Best108	Anolis_carolinensis	91
Borowiec2015	Total1080	Anolis_carolinensis	Borowiec2015	Best108	Gallus_gallus	4
Borowiec2015	Total1080	Anolis_carolinensis	Borowiec2015	Best108	Gasterosteus_aculeatus	4
